,humanGEMID,abbreviation,description,formula,subsystem,ecnumber,keggId,keggorthology,cog,seed,metanetx,MetaboliteMatch,Id
13617,,EX_pe224_hs[e],"""Exchange of 1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)""","""pe224_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pe224_hs[e]
13618,,EX_pe226_hs[e],"""Exchange of 1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)""","""pe226_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pe226_hs[e]
13619,,EX_pe2linl_hs[e],"""Exchange of 2-Linoleoylglycerophosphoethanolamine""","""pe2linl_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pe2linl_hs[e]
13620,,EX_pear_hs[e],"""Exchange of 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine""","""pear_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pear_hs[e]
13621,,EX_pedh203_hs[e],"""Exchange of 1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)""","""pedh203_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pedh203_hs[e]
13622,,EX_pelinl_hs[e],"""Exchange of 1-Linoleoylglycerophosphoethanolamine (Delta 9, 12)""","""pelinl_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pelinl_hs[e]
13623,,EX_pendecaeth[e],"""Exchange of Pentadecanoyl Thanolamide (C15:0)""","""pendecaeth[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pendecaeth[e]
13624,,EX_peole_hs[e],"""Exchange of 1-Oleoylglycerophosphoethanolamine (Delta 9)""","""peole_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_peole_hs[e]
13625,,EX_pepalm_hs[e],"""Exchange of 1-Palmitoylglycerophosphoethanolamine""","""pepalm_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pepalm_hs[e]
13626,,EX_peste_hs[e],"""Exchange of 1-Stearoylglycerophosphoethanolamine""","""peste_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_peste_hs[e]
13627,,EX_pmeth[e],"""Exchange of Palmitoylethanolamide""","""pmeth[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pmeth[e]
13628,,EX_saccrp_L[e],"""Exchange of L-Saccharopinate""","""saccrp_L[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_saccrp_L[e]
13629,,EX_sebacid[e],"""Exchange of Sebacic Acid""","""sebacid[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sebacid[e]
13630,,EX_sphmyln180241_hs[e],"""Exchange of Sphingomyelin (D18:0/24:1)""","""sphmyln180241_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln180241_hs[e]
13631,,EX_sphmyln18114_hs[e],"""Exchange of Sphingomyelin (D18:1/14:0)""","""sphmyln18114_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln18114_hs[e]
13632,,EX_sphmyln18115_hs[e],"""Exchange of Sphingomyelin (D18:1/15:0)""","""sphmyln18115_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln18115_hs[e]
13633,,EX_sphmyln18116_hs[e],"""Exchange of Sphingomyelin (D18:1/16:0)""","""sphmyln18116_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln18116_hs[e]
13634,,EX_sphmyln181161_hs[e],"""Exchange of Sphingomyelin (D18:1/16:1)""","""sphmyln181161_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln181161_hs[e]
13635,,EX_sphmyln18117_hs[e],"""Exchange of Sphingomyelin (D18:1/17:0)""","""sphmyln18117_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln18117_hs[e]
13636,,EX_sphmyln18118_hs[e],"""Exchange of Sphingomyelin (D18:1/18:0)""","""sphmyln18118_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln18118_hs[e]
13637,,EX_sphmyln181181_hs[e],"""Exchange of Sphingomyelin (D18:1/18:1)""","""sphmyln181181_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln181181_hs[e]
13638,,EX_sphmyln18120_hs[e],"""Exchange of Sphingomyelin (D18:1/20:0)""","""sphmyln18120_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln18120_hs[e]
13639,,EX_sphmyln181201_hs[e],"""Exchange of Sphingomyelin (D18:1/20:1)""","""sphmyln181201_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln181201_hs[e]
13640,,EX_sphmyln18121_hs[e],"""Exchange of Sphingomyelin (D18:1/21:0)""","""sphmyln18121_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln18121_hs[e]
13641,,EX_sphmyln18122_hs[e],"""Exchange of Sphingomyelin (D18:1/22:0)""","""sphmyln18122_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln18122_hs[e]
13642,,EX_sphmyln181221_hs[e],"""Exchange of Sphingomyelin (D18:1/22:1)""","""sphmyln181221_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln181221_hs[e]
13643,,EX_sphmyln18123_hs[e],"""Exchange of Sphingomyelin (D18:1/23:0)""","""sphmyln18123_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln18123_hs[e]
13644,,EX_sphmyln1824_hs[e],"""Exchange of Sphingomyelin (D18:0/24:0)""","""sphmyln1824_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln1824_hs[e]
13645,,EX_sphmyln1825_hs[e],"""Exchange of Sphingomyelin (D18:0/25:0)""","""sphmyln1825_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_sphmyln1825_hs[e]
13646,,EX_steeth[e],"""Exchange of Stearoyl Ethanolamide""","""steeth[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_steeth[e]
13647,,EX_subeac[e],"""Exchange of Suberic Acid""","""subeac[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_subeac[e]
13648,,EX_tetdeca511ac[e],"""Exchange of Cis-5, 8-Tetradecadienoic Acid ""","""tetdeca511ac[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_tetdeca511ac[e]
13649,,EX_tetdecaeth[e],"""Exchange of C14:0-Ethanolamide, Tetradecanoyl Ethanolamide""","""tetdecaeth[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_tetdecaeth[e]
13650,,EX_thrnt[e],"""Exchange of L-Threonate""","""thrnt[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_thrnt[e]
13651,,EX_tmlys[e],"""Exchange of N6, N6, N6-Trimethyl-L-Lysine""","""tmlys[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_tmlys[e]
13652,,EX_trideceth[e],"""Exchange of Tridecanoyl Thanolamide (C13:0)""","""trideceth[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_trideceth[e]
13653,,EX_ttdcrn[e],"""Exchange of Tetradecanoyl Carnitine""","""ttdcrn[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_ttdcrn[e]
13654,,EX_txb2[e],"""Exchange of Thromboxane B2""","""txb2[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_txb2[e]
13655,,EX_urcan[e],"""Exchange of Urocanate""","""urcan[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_urcan[e]
13656,,EX_wharachd[e],"""Exchange of W-Hydroxyl Arachidonic Acid""","""wharachd[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_wharachd[e]
13657,,EX_xolest181_hs[e],"""Exchange of 1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)""","""xolest181_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_xolest181_hs[e]
13658,,EX_xolest182_hs[e],"""Exchange of 1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)""","""xolest182_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_xolest182_hs[e]
13659,,EX_xolest183_hs[e],"""Exchange of 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)""","""xolest183_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_xolest183_hs[e]
13660,,EX_xolest204_hs[e],"""Exchange of Cholesteryl Arachidonate, Cholesterol-Ester (20:4, Delta 5, 8, 11, 14)""","""xolest204_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_xolest204_hs[e]
13661,,EX_xolest205_hs[e],"""Exchange of 1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5, 8, 11, 14, 17)""","""xolest205_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_xolest205_hs[e]
13662,,EX_xolest226_hs[e],"""Exchange of Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4, 7, 10, 13, 16, 19)""","""xolest226_hs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_xolest226_hs[e]
13663,,EX_acile_L[e],"""Exchange of Acetyl Isoleucine""","""acile_L[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_acile_L[e]
13664,,EX_acleu_L[e],"""Exchange of Acetyl Leucine""","""acleu_L[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_acleu_L[e]
13665,,EX_achom_L[e],"""Exchange of Acetyl Homoserine""","""achom_L[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_achom_L[e]
13666,,EX_phacgly[e],"""Exchange of Phenylacetylglycine""","""phacgly[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_phacgly[e]
13667,,EX_estriol[e],"""Exchange of Estriol""","""estriol[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_estriol[e]
13668,,EX_3hpppn[e],"""Exchange of 3- (3-Hydroxy-Phenyl)Propionate ""","""3hpppn[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_3hpppn[e]
13669,,EX_3moxtyr[e],"""Exchange of 3-Methoxytyramine""","""3moxtyr[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_3moxtyr[e]
13670,,EX_5aop[e],"""Exchange of 5-Amino-4-Oxopentanoate""","""5aop[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_5aop[e]
13671,,EX_abt_D[e],"""Exchange of D-Arabitol""","""abt_D[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_abt_D[e]
13672,,EX_acglu[e],"""Exchange of N-Acetyl-L-Glutamate""","""acglu[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_acglu[e]
13673,,EX_alltn[e],"""Exchange of Allantoin""","""alltn[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_alltn[e]
13674,,EX_CE2510[e],"""Exchange of 11-Cis-Eicosenoate""","""CE2510[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_CE2510[e]
13675,,EX_CE2516[e],"""Exchangefor (8Z, 11Z, 14Z)-Eicosatrienoic Acid""","""CE2516[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_CE2516[e]
13676,,EX_ddca[e],"""Exchange of Laurate""","""ddca[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_ddca[e]
13677,,EX_glyc_R[e],"""Exchange of D-Glycerate""","""glyc_R[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_glyc_R[e]
13678,,EX_glyc2p[e],"""Exchange of Glycerol-2-Phosphate""","""glyc2p[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_glyc2p[e]
13679,,EX_glyclt[e],"""Exchange of Glycolate""","""glyclt[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_glyclt[e]
13680,,EX_Lcyst[e],"""Exchnage for L-Cysteate""","""Lcyst[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_Lcyst[e]
13681,,EX_oaa[e],"""Exchange of Oxaloacetate""","""oaa[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_oaa[e]
13682,,EX_pac[e],"""Exchange of Phenylacetate""","""pac[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pac[e]
13683,,EX_phlac[e],"""Exchange of Phenyl Lactate""","""phlac[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_phlac[e]
13684,,EX_pser_L[e],"""Exchange of O-Phospho-L-Serine""","""pser_L[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pser_L[e]
13685,,EX_ttdcea[e],"""Exchange of Tetradecenoate (N-C14:1)""","""ttdcea[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_ttdcea[e]
13686,,EX_3hcinnm[e],"""3-Hydroxycinnamic Acid Exchange""","""3hcinnm[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_3hcinnm[e]
13687,,EX_3hppa[e],"""3-Hydroxyphenylpropionic Acid Exchange""","""3hppa[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_3hppa[e]
13688,,EX_bgly[e],"""Exchange of Hippurate (Benzoylglycinate) ""","""bgly[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_bgly[e]
13689,,EX_pheacgly[e],"""Exchange of Phenylacetylglycine ""","""pheacgly[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pheacgly[e]
13690,,EX_bz[e],"""Benzoic Acid Exchange""","""bz[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_bz[e]
13691,,EX_pcresol[e],"""P-Cresol Exchange""","""pcresol[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pcresol[e]
13692,,EX_pcs[e],"""Exchange of P-Cresol Sulfate ""","""pcs[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_pcs[e]
13693,,EX_inds[e],"""Exchange of Indoxyl Sulfate ""","""inds[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_inds[e]
13694,,EX_normete_L[e],"""Exchange of L-Normetanephrine""","""normete_L[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_normete_L[e]
13695,,EX_mepi[e],"""Exchange of Metanephrine""","""mepi[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_mepi[e]
13696,,EX_C05300[e],"""Exchange of 16Alpha-Hydroxyestrone""","""C05300[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_C05300[e]
13697,,EX_retinal[e],"""Exchange of Retinal""","""retinal[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_retinal[e]
13698,,EX_maltttr[e],"""Exchange of Maltotetraose""","""maltttr[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_maltttr[e]
13699,,EX_1mncam[e],"""Exchange of 1-Methylnicotinamide""","""1mncam[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_1mncam[e]
13700,,EX_progly[e],"""Exchange of L-Prolinylglycine""","""progly[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_progly[e]
13701,,EX_dhbpt[e],"""Exchange of 6,7-Dihydrobiopterin""","""dhbpt[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_dhbpt[e]
13702,,EX_thbpt[e],"""Exchange of 5,6,7,8-Tetrahydrobiopterin""","""thbpt[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_thbpt[e]
13703,,EX_adprib[e],"""Exchange of Adenosine-5'-Diphosphate-Ribose""","""adprib[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_adprib[e]
13704,,DM_itp[n],"""Demand for ITP, Nuclear""","""itp[n] -> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/DM_itp[n]
13705,,EX_alaargcys[e],"""Exchange of AlaArgCys""","""alaargcys[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_alaargcys[e]
13706,,EX_alaarggly[e],"""Exchange of AlaArgGly""","""alaarggly[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_alaarggly[e]
13707,,EX_alaasnleu[e],"""Exchange of AlaAsnLeu""","""alaasnleu[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_alaasnleu[e]
13708,,EX_alaglylys[e],"""Exchange of AlaGlyLys""","""alaglylys[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_alaglylys[e]
13709,,EX_alahisala[e],"""Exchange of AlaHisAla""","""alahisala[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_alahisala[e]
13710,,EX_alalysthr[e],"""Exchange of AlaLysThr""","""alalysthr[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_alalysthr[e]
13711,,EX_argalaala[e],"""Exchange of ArgAlaAla""","""argalaala[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argalaala[e]
13712,,EX_argalaphe[e],"""Exchange of ArgAlaPhe""","""argalaphe[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argalaphe[e]
13713,,EX_argalathr[e],"""Exchange of ArgAlaThr""","""argalathr[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argalathr[e]
13714,,EX_argarg[e],"""Exchange of ArgArg""","""argarg[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argarg[e]
13715,,EX_argarglys[e],"""Exchange of ArgArgLys""","""argarglys[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argarglys[e]
13716,,EX_argargmet[e],"""Exchange of ArgArgMet""","""argargmet[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argargmet[e]
13717,,EX_argcysgly[e],"""Exchange of ArgCysGly""","""argcysgly[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argcysgly[e]
13718,,EX_argcysser[e],"""Exchange of ArgCysSer""","""argcysser[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argcysser[e]
13719,,EX_arggluglu[e],"""Exchange of ArgGluGlu""","""arggluglu[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_arggluglu[e]
13720,,EX_argglupro[e],"""Exchange of ArgGluPro""","""argglupro[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argglupro[e]
13721,,EX_argglygly[e],"""Exchange of ArgGlyGly""","""argglygly[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argglygly[e]
13722,,EX_arghisthr[e],"""Exchange of ArgHisThr""","""arghisthr[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_arghisthr[e]
13723,,EX_argleuphe[e],"""Exchange of ArgLeuPhe""","""argleuphe[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argleuphe[e]
13724,,EX_arglysasp[e],"""Exchange of ArgLysAsp""","""arglysasp[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_arglysasp[e]
13725,,EX_argphearg[e],"""Exchange of ArgPheArg""","""argphearg[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argphearg[e]
13726,,EX_argpromet[e],"""Exchange of ArgProMet""","""argpromet[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argpromet[e]
13727,,EX_argprothr[e],"""Exchange of ArgProThr""","""argprothr[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argprothr[e]
13728,,EX_argserser[e],"""Exchange of ArgSerSer""","""argserser[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argserser[e]
13729,,EX_argtyrval[e],"""Exchange of ArgtyrVal""","""argtyrval[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argtyrval[e]
13730,,EX_argvalcys[e],"""Exchange of ArgValCys""","""argvalcys[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argvalcys[e]
13731,,EX_argvaltrp[e],"""Exchange of ArgValTrp""","""argvaltrp[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_argvaltrp[e]
13732,,EX_asnasnarg[e],"""Exchange of AsnAsnArg""","""asnasnarg[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_asnasnarg[e]
13733,,EX_asncyscys[e],"""Exchange of AsnCysCys""","""asncyscys[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_asncyscys[e]
13734,,EX_asnmetpro[e],"""Exchange of AsnMetPro""","""asnmetpro[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_asnmetpro[e]
13735,,EX_asnpheasp[e],"""Exchange of AsnPheAsp""","""asnpheasp[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_asnpheasp[e]
13736,,EX_asnphecys[e],"""Exchange of AsnPheCys""","""asnphecys[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_asnphecys[e]
13737,,EX_asntyrgly[e],"""Exchange of AsntyrGly""","""asntyrgly[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_asntyrgly[e]
13738,,EX_asntyrphe[e],"""Exchange of AsntyrPhe""","""asntyrphe[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_asntyrphe[e]
13739,,EX_asntyrthr[e],"""Exchange of AsntyrThr""","""asntyrthr[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_asntyrthr[e]
13740,,EX_aspalaarg[e],"""Exchange of AspAlaArg""","""aspalaarg[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_aspalaarg[e]
13741,,EX_aspasnglu[e],"""Exchange of AspAsnGlu""","""aspasnglu[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_aspasnglu[e]
13742,,EX_aspglu[e],"""Exchange of AspGlu""","""aspglu[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_aspglu[e]
13743,,EX_aspglupro[e],"""Exchange of AspGluPro""","""aspglupro[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_aspglupro[e]
13744,,EX_aspglutrp[e],"""Exchange of AspGluTrp""","""aspglutrp[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_aspglutrp[e]
13745,,EX_asphiscys[e],"""Exchange of AspHisCys""","""asphiscys[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_asphiscys[e]
13746,,EX_asphispro[e],"""Exchange of AspHisPro""","""asphispro[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_asphispro[e]
13747,,EX_asplysglu[e],"""Exchange of AspLysGlu""","""asplysglu[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_asplysglu[e]
13748,,EX_asplyshis[e],"""Exchange of AspLysHis""","""asplyshis[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_asplyshis[e]
13749,,EX_aspmetasp[e],"""Exchange of AspMetAsp""","""aspmetasp[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_aspmetasp[e]
13750,,EX_aspprolys[e],"""Exchange of AspProLys""","""aspprolys[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_aspprolys[e]
13751,,EX_aspvalasn[e],"""Exchange of AspValAsn""","""aspvalasn[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_aspvalasn[e]
13752,,EX_cysasnmet[e],"""Exchange of CysAsnMet""","""cysasnmet[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_cysasnmet[e]
13753,,EX_cysaspphe[e],"""Exchange of CysAspPhe""","""cysaspphe[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_cysaspphe[e]
13754,,EX_cyscys[e],"""Exchange of CysCys""","""cyscys[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_cyscys[e]
13755,,EX_cysglnmet[e],"""Exchange of CysGlnMet""","""cysglnmet[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_cysglnmet[e]
13756,,EX_cysgluhis[e],"""Exchange of CysGluHis""","""cysgluhis[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_cysgluhis[e]
13757,,EX_cysglutrp[e],"""Exchange of CysGluTrp""","""cysglutrp[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_cysglutrp[e]
13758,,EX_cysleuthr[e],"""Exchange of CysLeuThr""","""cysleuthr[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_cysleuthr[e]
13759,,EX_cyssermet[e],"""Exchange of CysSerMet""","""cyssermet[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_cyssermet[e]
13760,,EX_cystyrasn[e],"""Exchange of CystyrAsn""","""cystyrasn[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_cystyrasn[e]
13761,,EX_glnasngln[e],"""Exchange of GlnAsnGln""","""glnasngln[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_glnasngln[e]
13762,,EX_glnhishis[e],"""Exchange of GlnHisHis""","""glnhishis[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_glnhishis[e]
13763,,EX_glnhislys[e],"""Exchange of GlnHisLys""","""glnhislys[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_glnhislys[e]
13764,,EX_glnlyslys[e],"""Exchange of GlnLysLys""","""glnlyslys[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_glnlyslys[e]
13765,,EX_glnlystrp[e],"""Exchange of GlnLysTrp""","""glnlystrp[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_glnlystrp[e]
13766,,EX_glnproglu[e],"""Exchange of GlnProGlu""","""glnproglu[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_glnproglu[e]
13767,,EX_glntrpglu[e],"""Exchange of GlnTrpGlu""","""glntrpglu[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_glntrpglu[e]
13768,,EX_glntyrleu[e],"""Exchange of GlntyrLeu""","""glntyrleu[e] <=> """,exchange/demand_reaction,"""nan""",,,,,,0,bio/EX_glntyrleu[e]
