Id,Abbreviation,Name,Charged_Formula,Charge,Average_Molecular_Weight,Monoisotopic_Weight,ChEMBL,KEGGID,PubChemID,ChebiID,HMDB,PDMapName,Reconmap,ReconMap3,FoodDB,ChemSpider,BioCyc,BiggID,Wikipedia,DrugBank,Seed,MetaNetX,KNApSAck,METLIN,CAS_REGISTRY,epa_ID,InCHIKey,InCHIString,SMILES
bio/CHO2R,M01819,"""Fatty-Acid-Uptake-Pool""",CHO2R,0,0.0,0.0,0,C00162,,35366.0,,fatty acid;fatty acids,,,,,,,,,,,,,,,,,[H]OC([*])=O
bio/CHO2R,M01820,"""Fatty-Acid-VLDL-Pool""",CHO2R,0,0.0,0.0,0,C00162,,35366.0,,fatty acid;fatty acids,,,,,,,,,,,,,,,,,[H]OC([*])=O
bio/C12H17N4O6SR3,M01838,"""Formyl-L-Methionyl-Peptide""",C12H17N4O6SR3,0,0.0,0.0,0,C11439,,,,,,,,,,,,,,,,,,,,,[H]OC(=O)[C@]([H])([*])N([H])C(=O)[C@]([H])([*])N([H])C(=O)[C@]([H])([*])N([H])C(=O)C([H])(N([H])C([H])=O)C([H])([H])C([H])([H])SC([H])([H])[H]
bio/X,M01849,"""IV3-a-Neu5Ac,III4-a-Fuc-Lc4Cer ((Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Neu5Ac)1 (Cer)1)""",X,0,0.0,0.0,0,G00048,,,,,,,,,,,,,,,,,,,,,
bio/C50H89N2O26FULLRCO,M01860,"""Lea glycolipid ((Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1)""",C50H89N2O26FULLRCO,0,0.0,0.0,0,G00046,,,,,,,,,,,,,,,,,,,,,
bio/C20H31N5O23P4R2(C5H8O6PR)n,M01864,"""G(5')Pppr-Rna""",C20H31N5O23P4R2(C5H8O6PR)n,0,0.0,0.0,0,C02031,,,,,,,,,,,,,,,,,,,,,[H]O[C@@]1([H])[C@]([H])([*])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[C@@]2([H])[C@@]([H])(O[H])[C@]([H])([*])O[C@]2([H])C([H])([H])OP(=O)(O[H])O[C@@]2([H])[C@@]([H])(O[H])[C@]([H])([*])O[C@]2([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(N3C([H])=NC4=C3N=C(N([H])[H])N([H])C4=O)[C@]([H])(O[H])[C@]2([H])O[H])[C@@]1([H])O[H]
bio/X,M01865,"""(GlcNAc)2 (Man)3 (PP-Dol)1""",X,0,0.0,0.0,0,G00005,,,,,,,,,,,,,,,,,,,,,
bio/X,M01867,"""(GlcNAc)2 (Man)9 (PP-Dol)1""",X,0,0.0,0.0,0,G00007,,,,,,,,,,,,,,,,,,,,,
bio/C82H135N8O55,M01869,"""(GlcNAc)6 (Man)3 (Asn)1""",C82H135N8O55,0,0.0,0.0,0,G00021,,,,,,M01869,,,,,,,,,,,,,,,
bio/C90H148N9O60,M01870,""" (GlcNAc)7 (Man)3 (Asn)1""",C90H148N9O60,0,0.0,0.0,0,G00022,,,,,,M01870,,,,,,,,,,,,,,,
bio/X,M01871,"""(GalNAc)1 (GlcNAc)1 (Ser/Thr)1""",X,0,0.0,0.0,0,G00031,,,,,,M01871,,,,,,,,,,,,,,,
bio/X,M01872,"""(Gal)1 (GalNAc)1 (GlcNAc)1 (Ser/Thr)1""",X,0,0.0,0.0,0,G00032,,,,,,M01872,,,,,,,,,,,,,,,
bio/X,M01881,"""(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1""",X,0,0.0,0.0,0,G00079,,,,,,,,,,,,,,,,,,,,,
bio/X,M01886,"""(Gal)4 (Glc)1 (GlcNAc)3 (LFuc)2 (Cer)1""",X,0,0.0,0.0,0,G00085,,,,,,,,,,,,,,,,,,,,,
bio/X,M01895,"""(GlcNAc)2 (Man)4 (PP-Dol)1""",X,0,0.0,0.0,0,G10526,,,,,,,,,,,,,,,,,,,,,
bio/X,M01896,"""(GlcNAc)2 (Man)6 (PP-Dol)1""",X,0,0.0,0.0,0,G10595,,,,,,,,,,,,,,,,,,,,,
bio/X,M01897,"""(GlcNAc)2 (Man)7 (PP-Dol)1""",X,0,0.0,0.0,0,G10596,,,,,,,,,,,,,,,,,,,,,
bio/X,M01898,"""(GlcNAc)2 (Man)8 (PP-Dol)1""",X,0,0.0,0.0,0,G10597,,,,,,,,,,,,,,,,,,,,,
bio/C9H10NO3,M01929,"""4-Hydroxy-4-(3-pyridyl)-butanoic acid""",C9H10NO3,-1,181.1885,181.0738932,0,C19579,438.0,,HMDB0001119,,,,FDB022433,425.0,CPD-3193,,,,,,,6015.0,15569-97-8,,STZOZPPVGWNSMC-UHFFFAOYSA-N,"InChI=1S/C9H11NO3/c11-8(3-4-9(12)13)7-2-1-5-10-6-7/h1-2,5-6,8,11H,3-4H2,(H,12,13)",[H]OC(=O)C([H])([H])C([H])([H])C([H])(O[H])C1=C([H])N=C([H])C([H])=C1[H]
bio/CHEMBL120697,M01938,"""Gamma-Tocotrienol""",C28H42O2,0,410.6319,410.31848060000004,CHEMBL120697,C14155,5282349.0,33277.0,HMDB0012958,,,,FDB001298,4445514.0,,,Gamma-Tocotrienol,,,,C00035101,,14101-61-2,,OTXNTMVVOOBZCV-WAZJVIJMSA-N,"InChI=1S/C28H42O2/c1-20(2)11-8-12-21(3)13-9-14-22(4)15-10-17-28(7)18-16-25-19-26(29)23(5)24(6)27(25)30-28/h11,13,15,19,29H,8-10,12,14,16-18H2,1-7H3/b21-13+,22-15+/t28-/m1/s1",[H]OC1=C(C(=C2O[C@](C([H])([H])[H])(C([H])([H])C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C(\[H])=C(/C([H])([H])[H])C([H])([H])C([H])([H])C([H])=C(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C2=C1[H])C([H])([H])[H])C([H])([H])[H]
bio/C57H88O2,M01957,"""Globin""",C57H88O2,0,0.0,0.0,0,C06258,,5386.0,,,,,,,,,,,,,,,,,,,
bio/X,M01958,"""Globo-H ((Gal)3 (GalNAc)1 (Glc)1 (LFuc)1 (Cer)1)""",X,0,0.0,0.0,0,G00099,,,,,,,,,,,,,,,,,,,,,
bio/C6H11O12P2,M01966,"""Alpha-D-Glucose 1,6-bisphosphate""",C6H11O12P2,-3,340.1157,339.99604889999995,0,C01231,82400.0,18148.0,HMDB0003514,,,M01966,FDB023185,74362.0,ALPHA-GLUCOSE-16-BISPHOSPHATE,,,,cpd00907,,,,10139-18-1,,RWHOZGRAXYWRNX-QYESYBIKSA-K,"InChI=1S/C6H14O12P2/c7-3-2(1-16-19(10,11)12)17-6(5(9)4(3)8)18-20(13,14)15/h2-9H,1H2,(H2,10,11,12)(H2,13,14,15)/p-3/t2-,3-,4+,5-,6-/m0/s1",[H]O[C@@]1([H])[C@@]([H])(OP(=O)(O[H])O[H])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
bio/C12H18N3O6S,M01978,"""Glutathione episulfonium ion""",C12H18N3O6S,-2,334.369,334.1072811,0,C14874,159079.0,,HMDB0060479,,,,,139917.0,,,,,,,,,,,PWVNIRRYQGQWMG-YUMQZZPRSA-O,"InChI=1S/C12H19N3O6S/c13-7(12(20)21)1-2-9(16)15-8(6-22-3-4-22)11(19)14-5-10(17)18/h7-8H,1-6,13H2,(H3-,14,15,16,17,18,19,20,21)/p+1/t7-,8-/m0/s1",[H]OC(=O)C([H])([H])N=C(O[H])[C@@]([H])(N=C(O[H])C([H])([H])C([H])([H])[C@]([H])(N([H])[H])C(=O)O[H])C([H])([H])[S+]1C([H])([H])C1([H])[H]
bio/C26H43NO5,M01989,"""Deoxycholic acid glycine conjugate""",C26H43NO5,0,449.6233,449.31412350000005,0,C05464,22833539.0,27471.0,HMDB0000631,,,M01989,FDB022152,17215983.0,,,,,,,C00030411,5604.0,360-65-6,,WVULKSPCQVQLCU-CMWIOBKGSA-N,"InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)/t15-,16?,17-,18?,19?,20?,21?,22+,25+,26-/m0/s1",[H]OC(=O)C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])C([H])([H])C4([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C3([H])C([H])([H])[C@]([H])(O[H])[C@]12C([H])([H])[H]
bio/C58H90N2O43R2,M01995,"""Glycogenin-G8""",C58H90N2O43R2,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,
bio/C14H25NO14PR,M02002,"""Glycoprotein-N-Acetyl-D-Glucosaminyl-Phospho-D-Mannose""",C14H25NO14PR,0,0.0,0.0,0,C04755,,,,,,,,,,,,,,,,,,,,,[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@]([H])(O[*])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])O[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@]1([H])O[H]
bio/C6H12O9PR,M02003,"""Glycoprotein-Phospho-D-Mannose""",C6H12O9PR,0,0.0,0.0,0,C04010,,,,,,,,,,,,,,,,,,,,,[H]O[C@]1([H])[C@@]([H])(O[*])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@]1([H])O[H]
bio/C2H5NO2(C2H2NOR)n,M02005,"""Glycylpeptide""",C2H5NO2(C2H2NOR)n,0,0.0,0.0,0,C02038,,16462.0,,,,,,,,,,,,,,,,,,,[H]OC(=O)[C@]([H])([*])N([H])C(=O)C([H])([H])N([H])[H]
bio/C12H20NO11PR2(C5H8O6PR)n,M02006,"""Glycyl-tRNA(Gly)""",C12H20NO11PR2(C5H8O6PR)n,0,0.0,0.0,0,C02412,,29156.0,,,,,,,,,,,,,,,,,,,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])([*])[C@]([H])(O[H])[C@]1([H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])([*])[C@]([H])(O[H])[C@]1([H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])([*])[C@]([H])(O[H])[C@]1([H])OC(=O)C([H])([H])N([H])[H]
bio/X,M02012,"""Gm2A""",X,0,0.0,0.0,0,,,,,,,M02012,,,,,,,,,,,,,,,
bio/C50H86N3O26R,M02013,"""Gm2A:Gm2-Ganglioside""",C50H86N3O26R,0,0.0,0.0,0,,,,,,,M02013,,,,,,,,,,,,,,,
bio/C19H37O6P,M02017,"""1-(1Z-Hexadecenyl)-Glycero-3-Phosphate""",C19H37O6P,-2,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,LBGSRVIXIVDRQM-BDEQVGPYSA-N,"InChI=1S/C19H39O6P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-24-17-19(20)18-25-26(21,22)23/h15-16,19-20H,2-14,17-18H2,1H3,(H2,21,22,23)/b16-15-/t19-/m0/s1",[H]O[C@]([H])(C([H])([H])O\C([H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])OP(=O)(O[H])O[H]
bio/CH5N3,M02035,"""Guanidine""",CH5N3,0,59.0705,59.04834718,0,C17349,3520.0,42820.0,HMDB0001842,,,,FDB005416,3400.0,CPD-13517,,Guanidine,DB00536,,,,6342.0,50-01-1,DTXSID0023117,ZRALSGWEFCBTJO-UHFFFAOYSA-N,"InChI=1S/CH5N3/c2-1(3)4/h(H5,2,3,4)",[H]N=C(N([H])[H])N([H])[H]
bio/X,M02047,"""HDL-Remnant (High-Density Lipoprotein)""",X,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,
bio/X,M02048,"""HDL (High-Density Lipoprotein)""",X,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,
bio/X,M02050,"""Hemoglobin""",X,0,0.0,0.0,0,C01708,,5656.0,,,,,,,,,,,,,,,,,,,
bio/C28H55NO4,M02051,"""Heneicosanoylcarnitine""",C28H55NO4,0,0.0,0.0,0,,,,,,,M02051,,,,,,,,,,,,,DZUIUBMZQFPGGK-UHFFFAOYSA-N,"InChI=1S/C28H55NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-28(32)33-26(24-27(30)31)25-29(2,3)4/h26H,5-25H2,1-4H3",[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])(C([H])([H])C([O-])=O)C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
bio/C42H72N7O17P3S,M02052,"""Heneicosanoyl Coenzyme A""",C42H72N7O17P3S,-4,0.0,0.0,0,,,,,,,M02052,,,,,,,,,,,,,XMBMBMSJLOFTBI-UHFFFAOYSA-J,"InChI=1S/C42H76N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-33(51)70-26-25-44-32(50)23-24-45-40(54)37(53)42(2,3)28-63-69(60,61)66-68(58,59)62-27-31-36(65-67(55,56)57)35(52)41(64-31)49-30-48-34-38(43)46-29-47-39(34)49/h29-31,35-37,41,52-53H,4-28H2,1-3H3,(H,44,50)(H,45,54)(H,58,59)(H,60,61)(H2,43,46,47)(H2,55,56,57)/p-4",[H]OC([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])C1([H])OC([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])C([H])(O[H])C1([H])OP([O-])([O-])=O
bio/C21H41O2,M02053,"""Heneicosanoic acid""",C21H41O2,-1,326.557,326.31848060000004,0,,16898.0,39248.0,HMDB0002345,,,M02053,FDB002742,16012.0,,,,,,,,4208.0,2363-71-5,DTXSID0021595,CKDDRHZIAZRDBW-UHFFFAOYSA-N,"InChI=1S/C21H42O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21(22)23/h2-20H2,1H3,(H,22,23)",[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C20H31O4,M02098,"""10-Hydroxy-11S,12S-Epoxy-5Z,8Z,14Z-Eicosatrienoic Acid""",C20H31O4,-1,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,DWNBPRRXEVJMPO-OLCCVTJXSA-N,"InChI=1S/C20H32O4/c1-2-3-4-5-9-12-15-18-20(24-18)17(21)14-11-8-6-7-10-13-16-19(22)23/h6-7,9,11-12,14,17-18,20-21H,2-5,8,10,13,15-16H2,1H3,(H,22,23)/b7-6?,12-9-,14-11-/t17?,18-,20?/m0/s1",[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])(O[H])C1([H])O[C@@]1([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C17H33OSR,M02099,"""Heptadecanoyl-ACP""",C17H33OSR,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,
bio/C24H45NO4,M02102,"""Heptadecenoylcarnitine(7)""",C24H45NO4,0,0.0,0.0,0,,,,,,,M02102,,,,,,,,,,,,,FJSIIGPPYZJEHW-JOCHJYFZSA-N,"InChI=1S/C24H45NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-24(28)29-22(20-23(26)27)21-25(2,3)4/h13-14,22H,5-12,15-21H2,1-4H3/t22-/m1/s1",[H]C(=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[C@]([H])(C([H])([H])C([O-])=O)C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
bio/C24H45NO4,M02103,"""Heptadecenoylcarnitine(8)""",C24H45NO4,0,0.0,0.0,0,,,,,,,M02103,,,,,,,,,,,,,PSUWSDKRQCJVRB-JOCHJYFZSA-N,"InChI=1S/C24H45NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-24(28)29-22(20-23(26)27)21-25(2,3)4/h12-13,22H,5-11,14-21H2,1-4H3/t22-/m1/s1",[H]C(=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[C@]([H])(C([H])([H])C([O-])=O)C([H])([H])[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H]
bio/C7H13OSR,M02106,"""Heptanoyl-ACP""",C7H13OSR,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,
bio/C28H44N7O17P3S,M02107,"""Heptanoyl-CoA""",C28H44N7O17P3S,-4,879.704,879.2040233999999,0,,53481563.0,37283.0,HMDB0012969,,,M02107,FDB029227,,CPD-10054,,,,,,,,,,CHVYGJMBUXUTSX-SVHODSNWSA-N,"InChI=1S/C28H48N7O17P3S/c1-4-5-6-7-8-19(37)56-12-11-30-18(36)9-10-31-26(40)23(39)28(2,3)14-49-55(46,47)52-54(44,45)48-13-17-22(51-53(41,42)43)21(38)27(50-17)35-16-34-20-24(29)32-15-33-25(20)35/h15-17,21-23,27,38-39H,4-14H2,1-3H3,(H,30,36)(H,31,40)(H,44,45)(H,46,47)(H2,29,32,33)(H2,41,42,43)/t17-,21-,22-,23+,27-/m1/s1",[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])[C@]([H])(O[H])[C@]1([H])OP(=O)(O[H])O[H]
bio/CHEMBL320358,M02108,"""Heptanoic acid""",C7H13O2,-1,130.1849,130.09937970000001,CHEMBL320358,C17714,8094.0,45571.0,HMDB0000666,,,M02108,FDB008051,7803.0,,,Heptanoic acid,DB02938,,,,5636.0,111-14-8,DTXSID2021600,MNWFXJYAOYHMED-UHFFFAOYSA-N,"InChI=1S/C7H14O2/c1-2-3-4-5-6-7(8)9/h2-6H2,1H3,(H,8,9)",[H]OC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C33H63NO4,M02111,"""17Z-Hexacosenoylcarnitine""",C33H63NO4,0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,DRURVCJENMPVTE-SEYXRHQNSA-N,"InChI=1S/C33H63NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-28-33(37)38-31(34(2,3)4)29-30-32(35)36/h12-13,31H,5-11,14-30H2,1-4H3/b13-12-",[H]\C(=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])(C([H])([H])C([H])([H])C([O-])=O)[N+](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C47H80N7O17P3S,M02112,"""17Z-Hexacosenoyl Coenzyme A""",C47H80N7O17P3S,-4,0.0,0.0,0,,,,,,,M02112,,,,,,,,,,,,,JVXVVYLDZADSQX-UNLUTKPOSA-N,"InChI=1S/C47H84N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-38(56)75-31-30-49-37(55)28-29-50-45(59)42(58)47(2,3)33-68-74(65,66)71-73(63,64)67-32-36-41(70-72(60,61)62)40(57)46(69-36)54-35-53-39-43(48)51-34-52-44(39)54/h11-12,34-36,40-42,46,57-58H,4-10,13-33H2,1-3H3,(H,49,55)(H,50,59)(H,63,64)(H,65,66)(H2,48,51,52)(H2,60,61,62)/b12-11-/t36-,40-,41-,42+,46-/m1/s1",[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])[C@]([H])(O[H])[C@]1([H])OP(=O)(O[H])O[H]
bio/C16H34O,M02114,"""1-Hexadecanol""",C16H34O,0,242.4406,242.26096569999996,0,C00823,2682.0,16125.0,HMDB0003424,,,,FDB003051,2581.0,CPD-348,,1-Hexadecanol,,,,,6927.0,36653-82-4,DTXSID4027991,BXWNKGSJHAJOGX-UHFFFAOYSA-N,"InChI=1S/C16H34O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17/h17H,2-16H2,1H3",[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]
bio/C7H13N3O2R2,M02127,"""Histone-L-Lysine""",C7H13N3O2R2,0,0.0,0.0,0,C02415,,,,,,,,,,,,,,,,,,,,,[H]N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C([*])=O)C(=O)N([H])[*]
bio/C9H15N3O3R2,M02128,"""Histone-N6-Acetyl-L-Lysine""",C9H15N3O3R2,0,0.0,0.0,0,C01997,,,,,,,,,,,,,,,,,,,,,[H]N([*])C(=O)[C@@]([H])(N([H])C([*])=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H]
bio/CHEMBL1231461,M02143,"""Hydrobromic Acid""",Br,-1,80.91200256,79.926163,CHEMBL1231461,C13645,260.0,47266.0,,,,,,255.0,,,Hydrogen_bromide,,,,,,10035-10-6,DTXSID0029713,CPELXLSAUQHCOX-UHFFFAOYSA-N,InChI=1S/BrH/h1H,Br[H]
bio/CHEMBL1231821,M02144,"""Hydrochloric acid""",HCl,0,36.461,35.97667774,CHEMBL1231821,C01327,313.0,17883.0,HMDB0002306,,,,FDB016076,307.0,,,Hydrochloric acid,,,,C00050466,,7647-01-0,DTXSID2020711,VEXZGXHMUGYJMC-UHFFFAOYSA-N,InChI=1S/ClH/h1H,Cl[H]
bio/CHEMBL1233550,M02146,"""I(-)""",I,-1,127.9124,127.9122935,CHEMBL1233550,C05590,24841.0,43451.0,HMDB0059634,,,,,23224.0,,,,,,,,,,DTXSID2044349,XMBWDFGMSWQBCA-UHFFFAOYSA-N,InChI=1S/HI/h1H,I[H]
bio/C24H40O4,M02155,"""Hyodesoxycholic Acid""",C24H40O4,0,0.0,0.0,0,C15517,,,,,,M02155,,,,,,,,,,,,,DGABKXLVXPYZII-STRLVTDASA-N,"InChI=1S/C24H40O4/c1-14(4-7-22(27)28)17-5-6-18-16-13-21(26)20-12-15(25)8-10-24(20,3)19(16)9-11-23(17,18)2/h14-21,25-26H,4-13H2,1-3H3,(H,27,28)/t14-,15-,16?,17?,18?,19?,20?,21+,23-,24-/m1/s1",[H]OC(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3([H])C([H])([H])[C@]([H])(O[H])C4([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H]
bio/X,M02162,"""Ley glycolipid ((Gal)2 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1)""",X,0,0.0,0.0,0,G00056,,,,,,,,,,,,,,,,,,,,,
bio/X,M02163,"""Lacto-N-fucopentaosyl III ceramide ((Gal)2 (Glc)1 (GlcNAc)1 (LFuc)1 (Cer)1)""",X,0,0.0,0.0,0,G00060,,,,,,,,,,,,,,,,,,,,,
bio/X,M02186,"""Lactoisooctaosylceramide ((Gal)4 (Glc)1 (GlcNAc)3 (Cer)1)""",X,0,0.0,0.0,0,G00078,,,,,,,,,,,,,,,,,,,,,
bio/X,M02194,"""Leb glycolipid ((Gal)2 (Glc)1 (GlcNAc)1 (LFuc)2 (Cer)1)""",X,0,0.0,0.0,0,G00045,,,,,,,,,,,,,,,,,,,,,
bio/C50H89N2O26FULLRCO,M02195,"""Fuc-alpha1->2Gal-beta1->3GlcNAc-beta1->3Gal-beta1->4Glc-beta1-1'Cer""",C50H89N2O26FULLRCO,0,0.0,0.0,0,C06131,,28743.0,,,,,,,,,,,,,,,,,,,[H]OC([H])([H])[C@@]1([H])O[C@@]([H])(O[C@@]2([H])[C@]([H])(O[H])[C@]([H])(O[C@@]([H])(O[C@]3([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(O[C@@]4([H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]([H])(OC([H])([H])[C@]([H])(N([H])C([*])=O)[C@]([H])(O[H])C(\[H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])O[C@]4([H])C([H])([H])O[H])O[C@]3([H])C([H])([H])O[H])[C@]2([H])N([H])C(=O)C([H])([H])[H])C([H])([H])O[H])[C@]([H])(O[C@]2([H])O[C@@]([H])(C([H])([H])[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]2([H])O[H])[C@@]([H])(O[H])[C@@]1([H])O[H]
